Date,Product_ID,Product_Name,Category,Quantity_Sold,Wholesale_Price,Retail_Price,Revenue,Profit
30-08-2023,2,Jeans,Pants,24,600,699,16776,2376
30-08-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
30-08-2023,4,Tuxedo, Suits,24,560,669,16056,2616
30-08-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
30-08-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
30-08-2023,7,Running jacket,Activewear,16,420,499,7984,1264
30-08-2023,8,Belt,Accessories,18,110,159,2862,882
30-08-2023,9,Watch,Accessories,25,380,419,10475,975
30-08-2023,10,Sneakers,Footwear,14,350,449,6286,1386
31-08-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
31-08-2023,2,Jeans,Pants,19,600,699,13281,1881
31-08-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
31-08-2023,4,Tuxedo, Suits,12,560,669,8028,1308
31-08-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
31-08-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
31-08-2023,7,Running jacket,Activewear,26,420,499,12974,2054
31-08-2023,8,Belt,Accessories,22,110,159,3498,1078
31-08-2023,9,Watch,Accessories,15,380,419,6285,585
31-08-2023,10,Sneakers,Footwear,26,350,449,11674,2574
01-09-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
01-09-2023,2,Jeans,Pants,28,600,699,19572,2772
01-09-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
01-09-2023,4,Tuxedo, Suits,19,560,669,12711,2071
01-09-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
01-09-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
01-09-2023,7,Running jacket,Activewear,28,420,499,13972,2212
01-09-2023,8,Belt,Accessories,14,110,159,2226,686
01-09-2023,9,Watch,Accessories,14,380,419,5866,546
01-09-2023,10,Sneakers,Footwear,29,350,449,13021,2871
02-09-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
02-09-2023,2,Jeans,Pants,19,600,699,13281,1881
02-09-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
02-09-2023,4,Tuxedo, Suits,13,560,669,8697,1417
02-09-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
02-09-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
02-09-2023,7,Running jacket,Activewear,16,420,499,7984,1264
02-09-2023,8,Belt,Accessories,16,110,159,2544,784
02-09-2023,9,Watch,Accessories,27,380,419,11313,1053
02-09-2023,10,Sneakers,Footwear,12,350,449,5388,1188
03-09-2023,1,Polo shirt,Shirts,10,300,399,3990,990
03-09-2023,2,Jeans,Pants,13,600,699,9087,1287
03-09-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
03-09-2023,4,Tuxedo, Suits,18,560,669,12042,1962
03-09-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
03-09-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
03-09-2023,7,Running jacket,Activewear,29,420,499,14471,2291
03-09-2023,8,Belt,Accessories,13,110,159,2067,637
03-09-2023,9,Watch,Accessories,21,380,419,8799,819
03-09-2023,10,Sneakers,Footwear,19,350,449,8531,1881
04-09-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
04-09-2023,2,Jeans,Pants,12,600,699,8388,1188
04-09-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
04-09-2023,4,Tuxedo, Suits,19,560,669,12711,2071
04-09-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
04-09-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
04-09-2023,7,Running jacket,Activewear,19,420,499,9481,1501
04-09-2023,8,Belt,Accessories,22,110,159,3498,1078
04-09-2023,9,Watch,Accessories,15,380,419,6285,585
04-09-2023,10,Sneakers,Footwear,21,350,449,9429,2079
05-09-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
05-09-2023,2,Jeans,Pants,22,600,699,15378,2178
05-09-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
05-09-2023,4,Tuxedo, Suits,20,560,669,13380,2180
05-09-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
05-09-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
05-09-2023,7,Running jacket,Activewear,20,420,499,9980,1580
05-09-2023,8,Belt,Accessories,13,110,159,2067,637
05-09-2023,9,Watch,Accessories,27,380,419,11313,1053
05-09-2023,10,Sneakers,Footwear,10,350,449,4490,990
06-09-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
06-09-2023,2,Jeans,Pants,15,600,699,10485,1485
06-09-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
06-09-2023,4,Tuxedo, Suits,27,560,669,18063,2943
06-09-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
06-09-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
06-09-2023,7,Running jacket,Activewear,24,420,499,11976,1896
06-09-2023,8,Belt,Accessories,25,110,159,3975,1225
06-09-2023,9,Watch,Accessories,16,380,419,6704,624
06-09-2023,10,Sneakers,Footwear,19,350,449,8531,1881
07-09-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
07-09-2023,2,Jeans,Pants,23,600,699,16077,2277
07-09-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
07-09-2023,4,Tuxedo, Suits,27,560,669,18063,2943
07-09-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
07-09-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
07-09-2023,7,Running jacket,Activewear,14,420,499,6986,1106
07-09-2023,8,Belt,Accessories,26,110,159,4134,1274
07-09-2023,9,Watch,Accessories,28,380,419,11732,1092
07-09-2023,10,Sneakers,Footwear,28,350,449,12572,2772
08-09-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
08-09-2023,2,Jeans,Pants,18,600,699,12582,1782
08-09-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
08-09-2023,4,Tuxedo, Suits,27,560,669,18063,2943
08-09-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
08-09-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
08-09-2023,7,Running jacket,Activewear,16,420,499,7984,1264
08-09-2023,8,Belt,Accessories,10,110,159,1590,490
08-09-2023,9,Watch,Accessories,26,380,419,10894,1014
08-09-2023,10,Sneakers,Footwear,11,350,449,4939,1089
09-09-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
09-09-2023,2,Jeans,Pants,18,600,699,12582,1782
09-09-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
09-09-2023,4,Tuxedo, Suits,26,560,669,17394,2834
09-09-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
09-09-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
09-09-2023,7,Running jacket,Activewear,15,420,499,7485,1185
09-09-2023,8,Belt,Accessories,23,110,159,3657,1127
09-09-2023,9,Watch,Accessories,15,380,419,6285,585
09-09-2023,10,Sneakers,Footwear,11,350,449,4939,1089
10-09-2023,1,Polo shirt,Shirts,10,300,399,3990,990
10-09-2023,2,Jeans,Pants,19,600,699,13281,1881
10-09-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
10-09-2023,4,Tuxedo, Suits,11,560,669,7359,1199
10-09-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
10-09-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
10-09-2023,7,Running jacket,Activewear,19,420,499,9481,1501
10-09-2023,8,Belt,Accessories,11,110,159,1749,539
10-09-2023,9,Watch,Accessories,25,380,419,10475,975
10-09-2023,10,Sneakers,Footwear,25,350,449,11225,2475
11-09-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
11-09-2023,2,Jeans,Pants,16,600,699,11184,1584
11-09-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
11-09-2023,4,Tuxedo, Suits,24,560,669,16056,2616
11-09-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
11-09-2023,6,Graphic T-shirt,T-shirts,15,150,199,2985,735
11-09-2023,7,Running jacket,Activewear,19,420,499,9481,1501
11-09-2023,8,Belt,Accessories,12,110,159,1908,588
11-09-2023,9,Watch,Accessories,28,380,419,11732,1092
11-09-2023,10,Sneakers,Footwear,26,350,449,11674,2574
12-09-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
12-09-2023,2,Jeans,Pants,29,600,699,20271,2871
12-09-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
12-09-2023,4,Tuxedo, Suits,23,560,669,15387,2507
12-09-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
12-09-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
12-09-2023,7,Running jacket,Activewear,17,420,499,8483,1343
12-09-2023,8,Belt,Accessories,24,110,159,3816,1176
12-09-2023,9,Watch,Accessories,29,380,419,12151,1131
12-09-2023,10,Sneakers,Footwear,23,350,449,10327,2277
13-09-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
13-09-2023,2,Jeans,Pants,17,600,699,11883,1683
13-09-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
13-09-2023,4,Tuxedo, Suits,11,560,669,7359,1199
13-09-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
13-09-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
13-09-2023,7,Running jacket,Activewear,21,420,499,10479,1659
13-09-2023,8,Belt,Accessories,10,110,159,1590,490
13-09-2023,9,Watch,Accessories,19,380,419,7961,741
13-09-2023,10,Sneakers,Footwear,29,350,449,13021,2871
14-09-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
14-09-2023,2,Jeans,Pants,15,600,699,10485,1485
14-09-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
14-09-2023,4,Tuxedo, Suits,29,560,669,19401,3161
14-09-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
14-09-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
14-09-2023,7,Running jacket,Activewear,28,420,499,13972,2212
14-09-2023,8,Belt,Accessories,14,110,159,2226,686
14-09-2023,9,Watch,Accessories,28,380,419,11732,1092
14-09-2023,10,Sneakers,Footwear,20,350,449,8980,1980
15-09-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
15-09-2023,2,Jeans,Pants,19,600,699,13281,1881
15-09-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
15-09-2023,4,Tuxedo, Suits,18,560,669,12042,1962
15-09-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
15-09-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
15-09-2023,7,Running jacket,Activewear,17,420,499,8483,1343
15-09-2023,8,Belt,Accessories,18,110,159,2862,882
15-09-2023,9,Watch,Accessories,24,380,419,10056,936
15-09-2023,10,Sneakers,Footwear,24,350,449,10776,2376
16-09-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
16-09-2023,2,Jeans,Pants,23,600,699,16077,2277
16-09-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
16-09-2023,4,Tuxedo, Suits,27,560,669,18063,2943
16-09-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
16-09-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
16-09-2023,7,Running jacket,Activewear,15,420,499,7485,1185
16-09-2023,8,Belt,Accessories,21,110,159,3339,1029
16-09-2023,9,Watch,Accessories,11,380,419,4609,429
16-09-2023,10,Sneakers,Footwear,16,350,449,7184,1584
17-09-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
17-09-2023,2,Jeans,Pants,12,600,699,8388,1188
17-09-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
17-09-2023,4,Tuxedo, Suits,12,560,669,8028,1308
17-09-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
17-09-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
17-09-2023,7,Running jacket,Activewear,17,420,499,8483,1343
17-09-2023,8,Belt,Accessories,15,110,159,2385,735
17-09-2023,9,Watch,Accessories,10,380,419,4190,390
17-09-2023,10,Sneakers,Footwear,10,350,449,4490,990
18-09-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
18-09-2023,2,Jeans,Pants,14,600,699,9786,1386
18-09-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
18-09-2023,4,Tuxedo, Suits,20,560,669,13380,2180
18-09-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
18-09-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
18-09-2023,7,Running jacket,Activewear,15,420,499,7485,1185
18-09-2023,8,Belt,Accessories,23,110,159,3657,1127
18-09-2023,9,Watch,Accessories,28,380,419,11732,1092
18-09-2023,10,Sneakers,Footwear,18,350,449,8082,1782
19-09-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
19-09-2023,2,Jeans,Pants,20,600,699,13980,1980
19-09-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
19-09-2023,4,Tuxedo, Suits,25,560,669,16725,2725
19-09-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
19-09-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
19-09-2023,7,Running jacket,Activewear,22,420,499,10978,1738
19-09-2023,8,Belt,Accessories,11,110,159,1749,539
19-09-2023,9,Watch,Accessories,13,380,419,5447,507
19-09-2023,10,Sneakers,Footwear,15,350,449,6735,1485
20-09-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
20-09-2023,2,Jeans,Pants,12,600,699,8388,1188
20-09-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
20-09-2023,4,Tuxedo, Suits,13,560,669,8697,1417
20-09-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
20-09-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
20-09-2023,7,Running jacket,Activewear,14,420,499,6986,1106
20-09-2023,8,Belt,Accessories,12,110,159,1908,588
20-09-2023,9,Watch,Accessories,18,380,419,7542,702
20-09-2023,10,Sneakers,Footwear,29,350,449,13021,2871
21-09-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
21-09-2023,2,Jeans,Pants,27,600,699,18873,2673
21-09-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
21-09-2023,4,Tuxedo, Suits,28,560,669,18732,3052
21-09-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
21-09-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
21-09-2023,7,Running jacket,Activewear,11,420,499,5489,869
21-09-2023,8,Belt,Accessories,24,110,159,3816,1176
21-09-2023,9,Watch,Accessories,21,380,419,8799,819
21-09-2023,10,Sneakers,Footwear,21,350,449,9429,2079
22-09-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
22-09-2023,2,Jeans,Pants,11,600,699,7689,1089
22-09-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
22-09-2023,4,Tuxedo, Suits,21,560,669,14049,2289
22-09-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
22-09-2023,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
22-09-2023,7,Running jacket,Activewear,12,420,499,5988,948
22-09-2023,8,Belt,Accessories,29,110,159,4611,1421
22-09-2023,9,Watch,Accessories,11,380,419,4609,429
22-09-2023,10,Sneakers,Footwear,18,350,449,8082,1782
23-09-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
23-09-2023,2,Jeans,Pants,24,600,699,16776,2376
23-09-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
23-09-2023,4,Tuxedo, Suits,20,560,669,13380,2180
23-09-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
23-09-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
23-09-2023,7,Running jacket,Activewear,14,420,499,6986,1106
23-09-2023,8,Belt,Accessories,21,110,159,3339,1029
23-09-2023,9,Watch,Accessories,20,380,419,8380,780
23-09-2023,10,Sneakers,Footwear,24,350,449,10776,2376
24-09-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
24-09-2023,2,Jeans,Pants,10,600,699,6990,990
24-09-2023,3,Denim jacket,Outerwear,29,700,749,21721,1421
24-09-2023,4,Tuxedo, Suits,25,560,669,16725,2725
24-09-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
24-09-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
24-09-2023,7,Running jacket,Activewear,12,420,499,5988,948
24-09-2023,8,Belt,Accessories,17,110,159,2703,833
24-09-2023,9,Watch,Accessories,24,380,419,10056,936
24-09-2023,10,Sneakers,Footwear,16,350,449,7184,1584
25-09-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
25-09-2023,2,Jeans,Pants,18,600,699,12582,1782
25-09-2023,3,Denim jacket,Outerwear,29,700,749,21721,1421
25-09-2023,4,Tuxedo, Suits,10,560,669,6690,1090
25-09-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
25-09-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
25-09-2023,7,Running jacket,Activewear,13,420,499,6487,1027
25-09-2023,8,Belt,Accessories,24,110,159,3816,1176
25-09-2023,9,Watch,Accessories,15,380,419,6285,585
25-09-2023,10,Sneakers,Footwear,24,350,449,10776,2376
26-09-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
26-09-2023,2,Jeans,Pants,23,600,699,16077,2277
26-09-2023,3,Denim jacket,Outerwear,29,700,749,21721,1421
26-09-2023,4,Tuxedo, Suits,23,560,669,15387,2507
26-09-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
26-09-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
26-09-2023,7,Running jacket,Activewear,26,420,499,12974,2054
26-09-2023,8,Belt,Accessories,16,110,159,2544,784
26-09-2023,9,Watch,Accessories,18,380,419,7542,702
26-09-2023,10,Sneakers,Footwear,12,350,449,5388,1188
27-09-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
27-09-2023,2,Jeans,Pants,24,600,699,16776,2376
27-09-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
27-09-2023,4,Tuxedo, Suits,28,560,669,18732,3052
27-09-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
27-09-2023,6,Graphic T-shirt,T-shirts,15,150,199,2985,735
27-09-2023,7,Running jacket,Activewear,11,420,499,5489,869
27-09-2023,8,Belt,Accessories,23,110,159,3657,1127
27-09-2023,9,Watch,Accessories,15,380,419,6285,585
27-09-2023,10,Sneakers,Footwear,23,350,449,10327,2277
28-09-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
28-09-2023,2,Jeans,Pants,17,600,699,11883,1683
28-09-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
28-09-2023,4,Tuxedo, Suits,28,560,669,18732,3052
28-09-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
28-09-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
28-09-2023,7,Running jacket,Activewear,26,420,499,12974,2054
28-09-2023,8,Belt,Accessories,17,110,159,2703,833
28-09-2023,9,Watch,Accessories,23,380,419,9637,897
28-09-2023,10,Sneakers,Footwear,15,350,449,6735,1485
29-09-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
29-09-2023,2,Jeans,Pants,28,600,699,19572,2772
29-09-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
29-09-2023,4,Tuxedo, Suits,28,560,669,18732,3052
29-09-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
29-09-2023,6,Graphic T-shirt,T-shirts,19,150,199,3781,931
29-09-2023,7,Running jacket,Activewear,28,420,499,13972,2212
29-09-2023,8,Belt,Accessories,18,110,159,2862,882
29-09-2023,9,Watch,Accessories,29,380,419,12151,1131
29-09-2023,10,Sneakers,Footwear,22,350,449,9878,2178
30-09-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
30-09-2023,2,Jeans,Pants,23,600,699,16077,2277
30-09-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
30-09-2023,4,Tuxedo, Suits,28,560,669,18732,3052
30-09-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
30-09-2023,6,Graphic T-shirt,T-shirts,29,150,199,5771,1421
30-09-2023,7,Running jacket,Activewear,23,420,499,11477,1817
30-09-2023,8,Belt,Accessories,15,110,159,2385,735
30-09-2023,9,Watch,Accessories,13,380,419,5447,507
30-09-2023,10,Sneakers,Footwear,17,350,449,7633,1683
01-10-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
01-10-2023,2,Jeans,Pants,18,600,699,12582,1782
01-10-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
01-10-2023,4,Tuxedo, Suits,29,560,669,19401,3161
01-10-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
01-10-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
01-10-2023,7,Running jacket,Activewear,12,420,499,5988,948
01-10-2023,8,Belt,Accessories,18,110,159,2862,882
01-10-2023,9,Watch,Accessories,23,380,419,9637,897
01-10-2023,10,Sneakers,Footwear,18,350,449,8082,1782
02-10-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
02-10-2023,2,Jeans,Pants,13,600,699,9087,1287
02-10-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
02-10-2023,4,Tuxedo, Suits,11,560,669,7359,1199
02-10-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
02-10-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
02-10-2023,7,Running jacket,Activewear,18,420,499,8982,1422
02-10-2023,8,Belt,Accessories,25,110,159,3975,1225
02-10-2023,9,Watch,Accessories,26,380,419,10894,1014
02-10-2023,10,Sneakers,Footwear,25,350,449,11225,2475
03-10-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
03-10-2023,2,Jeans,Pants,12,600,699,8388,1188
03-10-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
03-10-2023,4,Tuxedo, Suits,23,560,669,15387,2507
03-10-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
03-10-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
03-10-2023,7,Running jacket,Activewear,25,420,499,12475,1975
03-10-2023,8,Belt,Accessories,29,110,159,4611,1421
03-10-2023,9,Watch,Accessories,14,380,419,5866,546
03-10-2023,10,Sneakers,Footwear,12,350,449,5388,1188
04-10-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
04-10-2023,2,Jeans,Pants,10,600,699,6990,990
04-10-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
04-10-2023,4,Tuxedo, Suits,18,560,669,12042,1962
04-10-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
04-10-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
04-10-2023,7,Running jacket,Activewear,26,420,499,12974,2054
04-10-2023,8,Belt,Accessories,11,110,159,1749,539
04-10-2023,9,Watch,Accessories,10,380,419,4190,390
04-10-2023,10,Sneakers,Footwear,17,350,449,7633,1683
05-10-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
05-10-2023,2,Jeans,Pants,24,600,699,16776,2376
05-10-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
05-10-2023,4,Tuxedo, Suits,21,560,669,14049,2289
05-10-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
05-10-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
05-10-2023,7,Running jacket,Activewear,24,420,499,11976,1896
05-10-2023,8,Belt,Accessories,24,110,159,3816,1176
05-10-2023,9,Watch,Accessories,18,380,419,7542,702
05-10-2023,10,Sneakers,Footwear,28,350,449,12572,2772
06-10-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
06-10-2023,2,Jeans,Pants,17,600,699,11883,1683
06-10-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
06-10-2023,4,Tuxedo, Suits,15,560,669,10035,1635
06-10-2023,5,V-neck -Sweaters,Sweaters,29,420,489,14181,2001
06-10-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
06-10-2023,7,Running jacket,Activewear,13,420,499,6487,1027
06-10-2023,8,Belt,Accessories,16,110,159,2544,784
06-10-2023,9,Watch,Accessories,13,380,419,5447,507
06-10-2023,10,Sneakers,Footwear,21,350,449,9429,2079
07-10-2023,1,Polo shirt,Shirts,22,300,399,8778,2178
07-10-2023,2,Jeans,Pants,12,600,699,8388,1188
07-10-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
07-10-2023,4,Tuxedo, Suits,11,560,669,7359,1199
07-10-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
07-10-2023,6,Graphic T-shirt,T-shirts,18,150,199,3582,882
07-10-2023,7,Running jacket,Activewear,10,420,499,4990,790
07-10-2023,8,Belt,Accessories,17,110,159,2703,833
07-10-2023,9,Watch,Accessories,15,380,419,6285,585
07-10-2023,10,Sneakers,Footwear,15,350,449,6735,1485
08-10-2023,1,Polo shirt,Shirts,27,300,399,10773,2673
08-10-2023,2,Jeans,Pants,26,600,699,18174,2574
08-10-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
08-10-2023,4,Tuxedo, Suits,15,560,669,10035,1635
08-10-2023,5,V-neck -Sweaters,Sweaters,17,420,489,8313,1173
08-10-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
08-10-2023,7,Running jacket,Activewear,19,420,499,9481,1501
08-10-2023,8,Belt,Accessories,10,110,159,1590,490
08-10-2023,9,Watch,Accessories,22,380,419,9218,858
08-10-2023,10,Sneakers,Footwear,26,350,449,11674,2574
09-10-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
09-10-2023,2,Jeans,Pants,17,600,699,11883,1683
09-10-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
09-10-2023,4,Tuxedo, Suits,12,560,669,8028,1308
09-10-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
09-10-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
09-10-2023,7,Running jacket,Activewear,29,420,499,14471,2291
